id,name,slug,category__name,description,price,original_price,stock,image,image2,image3,brand,sku,is_active,is_featured,meta_keywords,meta_description
204,Natural Sunscreen Lite,natural-sunscreen-lite-204,Beauty,High-quality Natural Sunscreen Lite. Perfect for everyday use with premium features.,412.48,522.32,7,products/beauty_006.jpg,products/beauty_006_2.jpg,products/beauty_006_3.jpg,Natural,BEA-NAT-00204,False,False,"Natural Sunscreen Lite, Beauty, Natural, quality",Buy Natural Sunscreen Lite online. Best price. Natural trusted brand.
205,Organic Lipstick Standard,organic-lipstick-standard-205,Beauty,High-quality Organic Lipstick Standard. Perfect for everyday use with premium features.,15.59,19.32,17,products/beauty_007.jpg,products/beauty_007_2.jpg,products/beauty_007_3.jpg,Organic,BEA-ORG-00205,True,False,"Organic Lipstick Standard, Beauty, Organic, quality",Buy Organic Lipstick Standard online. Best price. Organic trusted brand.
206,Natural Face Mask Premium,natural-face-mask-premium-206,Beauty,High-quality Natural Face Mask Premium. Perfect for everyday use with premium features.,361.99,454.93,86,products/beauty_008.jpg,products/beauty_008_2.jpg,products/beauty_008_3.jpg,Natural,BEA-NAT-00206,True,False,"Natural Face Mask Premium, Beauty, Natural, quality",Buy Natural Face Mask Premium online. Best price. Natural trusted brand.
207,Classic Shampoo Standard,classic-shampoo-standard-207,Beauty,High-quality Classic Shampoo Standard. Perfect for everyday use with premium features.,270.43,311.48,5,products/beauty_009.jpg,products/beauty_009_2.jpg,products/beauty_009_3.jpg,Classic,BEA-CLA-00207,True,False,"Classic Shampoo Standard, Beauty, Classic, quality",Buy Classic Shampoo Standard online. Best price. Classic trusted brand.
208,Modern Foundation Standard,modern-foundation-standard-208,Beauty,High-quality Modern Foundation Standard. Perfect for everyday use with premium features.,385.55,427.38,41,products/beauty_010.jpg,products/beauty_010_2.jpg,products/beauty_010_3.jpg,Modern,BEA-MOD-00208,True,True,"Modern Foundation Standard, Beauty, Modern, quality",Buy Modern Foundation Standard online. Best price. Modern trusted brand.
209,Smart Conditioner Standard,smart-conditioner-standard-209,Beauty,High-quality Smart Conditioner Standard. Perfect for everyday use with premium features.,263.18,345.52,78,products/beauty_011.jpg,products/beauty_011_2.jpg,products/beauty_011_3.jpg,Smart,BEA-SMA-00209,True,True,"Smart Conditioner Standard, Beauty, Smart, quality",Buy Smart Conditioner Standard online. Best price. Smart trusted brand.
210,Classic Foundation Plus,classic-foundation-plus-210,Beauty,High-quality Classic Foundation Plus. Perfect for everyday use with premium features.,215.7,271.59,83,products/beauty_012.jpg,products/beauty_012_2.jpg,products/beauty_012_3.jpg,Classic,BEA-CLA-00210,True,False,"Classic Foundation Plus, Beauty, Classic, quality",Buy Classic Foundation Plus online. Best price. Classic trusted brand.
211,Classic Sunscreen Plus,classic-sunscreen-plus-211,Beauty,High-quality Classic Sunscreen Plus. Perfect for everyday use with premium features.,132.84,158.59,86,products/beauty_013.jpg,products/beauty_013_2.jpg,products/beauty_013_3.jpg,Classic,BEA-CLA-00211,True,True,"Classic Sunscreen Plus, Beauty, Classic, quality",Buy Classic Sunscreen Plus online. Best price. Classic trusted brand.
212,ProMax Face Wash Standard,promax-face-wash-standard-212,Beauty,High-quality ProMax Face Wash Standard. Perfect for everyday use with premium features.,48.82,57.76,87,products/beauty_014.jpg,products/beauty_014_2.jpg,products/beauty_014_3.jpg,ProMax,BEA-PRO-00212,True,False,"ProMax Face Wash Standard, Beauty, ProMax, quality",Buy ProMax Face Wash Standard online. Best price. ProMax trusted brand.
213,Natural Moisturizer Lite,natural-moisturizer-lite-213,Beauty,High-quality Natural Moisturizer Lite. Perfect for everyday use with premium features.,318.17,422.77,92,products/beauty_015.jpg,products/beauty_015_2.jpg,products/beauty_015_3.jpg,Natural,BEA-NAT-00213,True,False,"Natural Moisturizer Lite, Beauty, Natural, quality",Buy Natural Moisturizer Lite online. Best price. Natural trusted brand.
214,BrandX Foundation Pro,brandx-foundation-pro-214,Beauty,High-quality BrandX Foundation Pro. Perfect for everyday use with premium features.,18.23,27.2,74,products/beauty_016.jpg,products/beauty_016_2.jpg,products/beauty_016_3.jpg,BrandX,BEA-BRA-00214,True,False,"BrandX Foundation Pro, Beauty, BrandX, quality",Buy BrandX Foundation Pro online. Best price. BrandX trusted brand.
215,Organic Perfume Premium,organic-perfume-premium-215,Beauty,High-quality Organic Perfume Premium. Perfect for everyday use with premium features.,184.61,271.51,14,products/beauty_017.jpg,products/beauty_017_2.jpg,products/beauty_017_3.jpg,Organic,BEA-ORG-00215,False,True,"Organic Perfume Premium, Beauty, Organic, quality",Buy Organic Perfume Premium online. Best price. Organic trusted brand.
216,Organic Perfume Plus,organic-perfume-plus-216,Beauty,High-quality Organic Perfume Plus. Perfect for everyday use with premium features.,210.73,249.27,44,products/beauty_018.jpg,products/beauty_018_2.jpg,products/beauty_018_3.jpg,Organic,BEA-ORG-00216,True,False,"Organic Perfume Plus, Beauty, Organic, quality",Buy Organic Perfume Plus online. Best price. Organic trusted brand.
217,BrandX Lipstick Standard,brandx-lipstick-standard-217,Beauty,High-quality BrandX Lipstick Standard. Perfect for everyday use with premium features.,224.93,315.99,3,products/beauty_019.jpg,products/beauty_019_2.jpg,products/beauty_019_3.jpg,BrandX,BEA-BRA-00217,False,False,"BrandX Lipstick Standard, Beauty, BrandX, quality",Buy BrandX Lipstick Standard online. Best price. BrandX trusted brand.
218,Classic Face Wash,classic-face-wash-218,Beauty,High-quality Classic Face Wash. Perfect for everyday use with premium features.,255.39,311.93,18,products/beauty_020.jpg,products/beauty_020_2.jpg,products/beauty_020_3.jpg,Classic,BEA-CLA-00218,False,False,"Classic Face Wash, Beauty, Classic, quality",Buy Classic Face Wash online. Best price. Classic trusted brand.
219,Smart Conditioner Plus,smart-conditioner-plus-219,Beauty,High-quality Smart Conditioner Plus. Perfect for everyday use with premium features.,78.71,105.4,30,products/beauty_021.jpg,products/beauty_021_2.jpg,products/beauty_021_3.jpg,Smart,BEA-SMA-00219,False,False,"Smart Conditioner Plus, Beauty, Smart, quality",Buy Smart Conditioner Plus online. Best price. Smart trusted brand.
220,Organic Conditioner,organic-conditioner-220,Beauty,High-quality Organic Conditioner. Perfect for everyday use with premium features.,388.6,434.27,100,products/beauty_022.jpg,products/beauty_022_2.jpg,products/beauty_022_3.jpg,Organic,BEA-ORG-00220,True,False,"Organic Conditioner, Beauty, Organic, quality",Buy Organic Conditioner online. Best price. Organic trusted brand.
221,Smart Shampoo Standard,smart-shampoo-standard-221,Beauty,High-quality Smart Shampoo Standard. Perfect for everyday use with premium features.,375.83,546.41,6,products/beauty_023.jpg,products/beauty_023_2.jpg,products/beauty_023_3.jpg,Smart,BEA-SMA-00221,True,False,"Smart Shampoo Standard, Beauty, Smart, quality",Buy Smart Shampoo Standard online. Best price. Smart trusted brand.
222,BrandX Perfume Pro,brandx-perfume-pro-222,Beauty,High-quality BrandX Perfume Pro. Perfect for everyday use with premium features.,124.82,162.76,79,products/beauty_024.jpg,products/beauty_024_2.jpg,products/beauty_024_3.jpg,BrandX,BEA-BRA-00222,True,False,"BrandX Perfume Pro, Beauty, BrandX, quality",Buy BrandX Perfume Pro online. Best price. BrandX trusted brand.
223,BrandX Shampoo Premium,brandx-shampoo-premium-223,Beauty,High-quality BrandX Shampoo Premium. Perfect for everyday use with premium features.,30.09,35.23,92,products/beauty_025.jpg,products/beauty_025_2.jpg,products/beauty_025_3.jpg,BrandX,BEA-BRA-00223,True,False,"BrandX Shampoo Premium, Beauty, BrandX, quality",Buy BrandX Shampoo Premium online. Best price. BrandX trusted brand.
224,Premium Shampoo,premium-shampoo-224,Beauty,High-quality Premium Shampoo. Perfect for everyday use with premium features.,393.46,552.54,80,products/beauty_026.jpg,products/beauty_026_2.jpg,products/beauty_026_3.jpg,Premium,BEA-PRE-00224,True,True,"Premium Shampoo, Beauty, Premium, quality",Buy Premium Shampoo online. Best price. Premium trusted brand.
225,Premium Face Mask Lite,premium-face-mask-lite-225,Beauty,High-quality Premium Face Mask Lite. Perfect for everyday use with premium features.,213.75,267.69,14,products/beauty_027.jpg,products/beauty_027_2.jpg,products/beauty_027_3.jpg,Premium,BEA-PRE-00225,True,False,"Premium Face Mask Lite, Beauty, Premium, quality",Buy Premium Face Mask Lite online. Best price. Premium trusted brand.
226,Elite Perfume Premium,elite-perfume-premium-226,Beauty,High-quality Elite Perfume Premium. Perfect for everyday use with premium features.,340.47,505.94,23,products/beauty_028.jpg,products/beauty_028_2.jpg,products/beauty_028_3.jpg,Elite,BEA-ELI-00226,True,False,"Elite Perfume Premium, Beauty, Elite, quality",Buy Elite Perfume Premium online. Best price. Elite trusted brand.
227,Premium Serum Premium,premium-serum-premium-227,Beauty,High-quality Premium Serum Premium. Perfect for everyday use with premium features.,291.48,338.31,98,products/beauty_029.jpg,products/beauty_029_2.jpg,products/beauty_029_3.jpg,Premium,BEA-PRE-00227,False,False,"Premium Serum Premium, Beauty, Premium, quality",Buy Premium Serum Premium online. Best price. Premium trusted brand.
228,BrandX Foundation,brandx-foundation-228,Beauty,High-quality BrandX Foundation. Perfect for everyday use with premium features.,44.28,63.98,45,products/beauty_030.jpg,products/beauty_030_2.jpg,products/beauty_030_3.jpg,BrandX,BEA-BRA-00228,True,False,"BrandX Foundation, Beauty, BrandX, quality",Buy BrandX Foundation online. Best price. BrandX trusted brand.
229,Organic Face Wash Standard,organic-face-wash-standard-229,Beauty,High-quality Organic Face Wash Standard. Perfect for everyday use with premium features.,97.94,145.95,87,products/beauty_031.jpg,products/beauty_031_2.jpg,products/beauty_031_3.jpg,Organic,BEA-ORG-00229,True,False,"Organic Face Wash Standard, Beauty, Organic, quality",Buy Organic Face Wash Standard online. Best price. Organic trusted brand.
230,Ultra Serum,ultra-serum-230,Beauty,High-quality Ultra Serum. Perfect for everyday use with premium features.,42.06,54.74,48,products/beauty_032.jpg,products/beauty_032_2.jpg,products/beauty_032_3.jpg,Ultra,BEA-ULT-00230,True,True,"Ultra Serum, Beauty, Ultra, quality",Buy Ultra Serum online. Best price. Ultra trusted brand.
231,Premium Lipstick Premium,premium-lipstick-premium-231,Beauty,High-quality Premium Lipstick Premium. Perfect for everyday use with premium features.,424.66,505.24,92,products/beauty_033.jpg,products/beauty_033_2.jpg,products/beauty_033_3.jpg,Premium,BEA-PRE-00231,False,False,"Premium Lipstick Premium, Beauty, Premium, quality",Buy Premium Lipstick Premium online. Best price. Premium trusted brand.
232,Smart Multivitamin Standard,smart-multivitamin-standard-232,Health,High-quality Smart Multivitamin Standard. Perfect for everyday use with premium features.,381.44,429.47,28,products/health_001.jpg,products/health_001_2.jpg,products/health_001_3.jpg,Smart,HEA-SMA-00232,False,False,"Smart Multivitamin Standard, Health, Smart, quality",Buy Smart Multivitamin Standard online. Best price. Smart trusted brand.
233,Modern Vitamins Premium,modern-vitamins-premium-233,Health,High-quality Modern Vitamins Premium. Perfect for everyday use with premium features.,63.15,89.82,41,products/health_002.jpg,products/health_002_2.jpg,products/health_002_3.jpg,Modern,HEA-MOD-00233,True,False,"Modern Vitamins Premium, Health, Modern, quality",Buy Modern Vitamins Premium online. Best price. Modern trusted brand.
234,Ultra Multivitamin Max,ultra-multivitamin-max-234,Health,High-quality Ultra Multivitamin Max. Perfect for everyday use with premium features.,350.34,392.43,65,products/health_003.jpg,products/health_003_2.jpg,products/health_003_3.jpg,Ultra,HEA-ULT-00234,True,False,"Ultra Multivitamin Max, Health, Ultra, quality",Buy Ultra Multivitamin Max online. Best price. Ultra trusted brand.
235,Natural First Aid Kit Premium,natural-first-aid-kit-premium-235,Health,High-quality Natural First Aid Kit Premium. Perfect for everyday use with premium features.,241.25,288.05,23,products/health_004.jpg,products/health_004_2.jpg,products/health_004_3.jpg,Natural,HEA-NAT-00235,True,True,"Natural First Aid Kit Premium, Health, Natural, quality",Buy Natural First Aid Kit Premium online. Best price. Natural trusted brand.
236,Ultra Vitamins Plus,ultra-vitamins-plus-236,Health,High-quality Ultra Vitamins Plus. Perfect for everyday use with premium features.,52.69,68.71,92,products/health_005.jpg,products/health_005_2.jpg,products/health_005_3.jpg,Ultra,HEA-ULT-00236,True,False,"Ultra Vitamins Plus, Health, Ultra, quality",Buy Ultra Vitamins Plus online. Best price. Ultra trusted brand.
237,Modern Protein Powder Max,modern-protein-powder-max-237,Health,High-quality Modern Protein Powder Max. Perfect for everyday use with premium features.,468.0,582.76,84,products/health_006.jpg,products/health_006_2.jpg,products/health_006_3.jpg,Modern,HEA-MOD-00237,True,False,"Modern Protein Powder Max, Health, Modern, quality",Buy Modern Protein Powder Max online. Best price. Modern trusted brand.
238,Natural Thermometer Plus,natural-thermometer-plus-238,Health,High-quality Natural Thermometer Plus. Perfect for everyday use with premium features.,456.86,676.76,0,products/health_007.jpg,products/health_007_2.jpg,products/health_007_3.jpg,Natural,HEA-NAT-00238,True,False,"Natural Thermometer Plus, Health, Natural, quality",Buy Natural Thermometer Plus online. Best price. Natural trusted brand.
239,Elite Multivitamin,elite-multivitamin-239,Health,High-quality Elite Multivitamin. Perfect for everyday use with premium features.,490.84,633.78,34,products/health_008.jpg,products/health_008_2.jpg,products/health_008_3.jpg,Elite,HEA-ELI-00239,True,True,"Elite Multivitamin, Health, Elite, quality",Buy Elite Multivitamin online. Best price. Elite trusted brand.
240,Smart Vitamins Lite,smart-vitamins-lite-240,Health,High-quality Smart Vitamins Lite. Perfect for everyday use with premium features.,244.73,272.84,10,products/health_009.jpg,products/health_009_2.jpg,products/health_009_3.jpg,Smart,HEA-SMA-00240,True,False,"Smart Vitamins Lite, Health, Smart, quality",Buy Smart Vitamins Lite online. Best price. Smart trusted brand.
241,Smart First Aid Kit,smart-first-aid-kit-241,Health,High-quality Smart First Aid Kit. Perfect for everyday use with premium features.,43.21,63.45,1,products/health_010.jpg,products/health_010_2.jpg,products/health_010_3.jpg,Smart,HEA-SMA-00241,True,False,"Smart First Aid Kit, Health, Smart, quality",Buy Smart First Aid Kit online. Best price. Smart trusted brand.
242,Modern Blood Pressure Monitor,modern-blood-pressure-monitor-242,Health,High-quality Modern Blood Pressure Monitor. Perfect for everyday use with premium features.,186.07,225.21,8,products/health_011.jpg,products/health_011_2.jpg,products/health_011_3.jpg,Modern,HEA-MOD-00242,True,True,"Modern Blood Pressure Monitor, Health, Modern, quality",Buy Modern Blood Pressure Monitor online. Best price. Modern trusted brand.
243,Smart Vitamins Plus,smart-vitamins-plus-243,Health,High-quality Smart Vitamins Plus. Perfect for everyday use with premium features.,310.32,352.93,77,products/health_012.jpg,products/health_012_2.jpg,products/health_012_3.jpg,Smart,HEA-SMA-00243,True,False,"Smart Vitamins Plus, Health, Smart, quality",Buy Smart Vitamins Plus online. Best price. Smart trusted brand.
